1.in 8.0686 25.5182 alpha: 30
distance ratio: 0
input box: (1, 0, 0, )  (100000, 100000, 100000, ) 
query box: (1, 0, 0, )  (100000, 100000, 100000, ) 
0 1000000 0.010349 17 15.5325 0.192692 463 0.210874 475 0.421223 554 
10000000 11000000 0.068663 23 19.508 0.480026 1117 0.533141 1127 0.811817 1233 
20000000 21000000 0.027975 26 20.2853 0.612025 1272 0.698304 1292 1.03816 1435 
30000000 31000000 0.011237 28 21.0501 0.518051 1106 0.567954 1127 0.890619 1262 
40000000 41000000 0.01437 28 21.5972 0.571428 1195 0.618609 1217 0.975627 1366 
50000000 51000000 0.024219 28 21.7942 0.512641 1052 0.537047 1072 0.878432 1211 
60000000 61000000 0.011391 28 21.9244 0.504416 1029 0.531627 1050 0.848522 1185 
70000000 71000000 0.011502 30 22.1245 0.37314 734 0.395973 750 0.646265 869 
80000000 81000000 0.012745 30 22.2686 0.324046 642 0.346118 659 0.596968 803 
90000000 91000000 0.012513 30 22.5087 0.253007 510 0.272907 525 0.505397 652 
100000000 101000000 0.013713 31 22.7251 0.215769 442 0.234587 455 0.440957 564 
110000000 111000000 0.014034 32 22.9687 0.217475 447 0.236478 462 0.449762 574 
120000000 121000000 0.017053 32 23.1163 0.192229 404 0.210149 419 0.409876 531 
130000000 131000000 0.012844 32 23.2516 0.185644 393 0.202824 408 0.401085 521 
140000000 141000000 0.029783 32 23.3881 0.178422 384 0.195994 398 0.390745 510 
150000000 151000000 0.014012 32 23.576 0.087855 196 0.101639 211 0.326367 422 
160000000 161000000 0.013465 33 23.6437 0.056645 121 0.067923 131 0.190604 211 
170000000 171000000 0.014535 33 23.7773 0.03707 79 0.047874 91 0.162823 172 
180000000 181000000 0.027458 33 23.8391 0.031703 70 0.042316 81 0.15308 160 
190000000 191000000 0.01514 33 23.8794 0.02382 56 0.033583 67 0.139699 143 
200000000 201000000 0.014022 33 23.9908 0.021752 52 0.031501 63 0.137142 139 
210000000 211000000 0.014667 33 24.0354 0.022105 52 0.031815 63 0.137536 140 
220000000 221000000 0.019051 33 24.1301 0.020132 49 0.029641 59 0.13157 133 
230000000 231000000 0.019445 33 24.2316 0.020071 49 0.029278 59 0.131107 133 
240000000 241000000 0.018944 34 24.3177 0.019386 47 0.028792 58 0.12973 131 
250000000 251000000 0.017859 34 24.4008 0.017396 44 0.026404 54 0.123958 125 
260000000 261000000 0.015318 35 24.4773 0.01713 43 0.026044 54 0.123998 125 
270000000 271000000 0.015912 34 24.4897 0.017078 43 0.025999 53 0.123278 124 
280000000 281000000 0.015283 34 24.5289 0.015545 40 0.024209 50 0.120836 120 
290000000 291000000 0.018945 34 24.5959 0.015562 40 0.024232 50 0.121007 120 
300000000 301000000 0.013469 34 24.548 0.01562 40 0.024296 50 0.121358 120 
310000000 311000000 0.013557 34 24.6055 0.015596 40 0.024263 50 0.120858 121 
320000000 321000000 0.012268 35 24.6738 0.015444 40 0.024209 50 0.121163 121 
330000000 331000000 0.010765 35 24.7256 0.015314 40 0.024074 50 0.120211 120 
340000000 341000000 0.013277 35 24.7822 0.01495 39 0.023781 49 0.120106 119 
350000000 351000000 0.048183 35 24.8072 0.014058 38 0.022908 48 0.118404 118 
360000000 361000000 0.013087 35 24.8649 0.013866 38 0.022748 48 0.117644 118 
370000000 371000000 0.015698 35 24.9116 0.013772 37 0.022589 47 0.117705 117 
380000000 381000000 0.01546 35 24.9624 0.013745 37 0.022598 47 0.117591 117 
390000000 391000000 0.015699 35 25.0057 0.013348 37 0.022025 47 0.11671 117 
400000000 401000000 0.0146 35 25.0562 0.012855 36 0.021462 46 0.115768 116 
410000000 411000000 0.014638 35 25.1036 0.012753 36 0.02126 45 0.115857 116 
420000000 421000000 0.014392 35 25.1397 0.012625 36 0.020881 45 0.115094 115 
430000000 431000000 0.010873 35 25.142 0.012352 35 0.020625 44 0.114993 113 
440000000 441000000 0.01321 35 25.18 0.012322 35 0.020553 44 0.114709 113 
450000000 451000000 0.02262 35 25.2161 0.012276 35 0.020545 44 0.114484 113 
460000000 461000000 0.016174 35 25.2517 0.012319 35 0.020526 44 0.11427 113 
470000000 471000000 0.014555 35 25.2992 0.01235 35 0.020669 44 0.114349 113 
480000000 481000000 0.012561 35 25.3406 0.012066 34 0.020111 43 0.114031 112 
490000000 491000000 0.012447 35 25.3831 0.012084 34 0.020274 43 0.114062 112 
500000000 501000000 0.012077 35 25.4139 0.012064 34 0.020208 43 0.114203 112 
510000000 511000000 0.012997 36 25.4497 0.012073 34 0.020202 43 0.114233 112 
520000000 521000000 0.014364 36 25.4886 0.012133 34 0.020178 43 0.114241 112 
530000000 531000000 0.013535 36 25.5233 0.012018 34 0.020127 43 0.114332 112 
540000000 541000000 0.011437 36 25.5569 0.01202 34 0.020144 43 0.114027 112 
550000000 551000000 0.013066 36 25.5948 0.012007 34 0.020067 43 0.113861 112 
560000000 561000000 0.019877 36 25.5984 0.012039 34 0.020063 43 0.113844 112 
570000000 571000000 0.014764 36 25.6053 0.011994 34 0.02005 43 0.113321 111 
580000000 581000000 0.014239 36 25.6387 0.012001 34 0.020003 43 0.113325 111 
590000000 591000000 0.013644 36 25.666 0.01202 34 0.020002 43 0.113288 111 
600000000 601000000 0.01458 36 25.6993 0.012034 34 0.020005 43 0.113108 111 
610000000 611000000 0.010858 36 25.7292 0.012026 34 0.019944 43 0.113009 110 
620000000 621000000 0.01331 36 25.7604 0.011988 34 0.019958 43 0.1131 110 
630000000 631000000 0.014782 36 25.767 0.01203 34 0.020027 43 0.11327 110 
640000000 641000000 0.015595 36 25.7929 0.011963 34 0.019959 43 0.113215 110 
650000000 651000000 0.012005 36 25.8013 0.011812 33 0.019705 42 0.112487 109 
660000000 661000000 0.013529 36 25.8252 0.011926 34 0.019857 42 0.112803 109 
670000000 671000000 0.013444 37 25.8507 0.01192 34 0.01996 42 0.112874 110 
680000000 681000000 0.01138 37 25.8794 0.011902 34 0.01991 42 0.112746 110 
690000000 691000000 0.013454 37 25.9064 0.0119 34 0.019875 42 0.112617 110 
700000000 701000000 0.011878 37 25.913 0.01195 34 0.019894 42 0.112604 109 
710000000 711000000 0.015307 37 25.9378 0.011956 34 0.019938 42 0.11267 110 
720000000 721000000 0.013245 37 25.9654 0.011979 34 0.019879 42 0.112272 109 
730000000 731000000 0.012433 37 25.9906 0.011934 34 0.019841 42 0.112248 109 
740000000 741000000 0.011629 37 26.0087 0.012025 34 0.01994 42 0.112175 109 
750000000 751000000 0.013647 38 26.0352 0.011984 34 0.019931 42 0.112008 109 
760000000 761000000 0.013137 38 26.0519 0.012005 34 0.019943 42 0.11199 109 
770000000 771000000 0.015665 38 26.0793 0.01199 34 0.019909 42 0.112117 109 
780000000 781000000 0.012902 38 26.1013 0.011935 33 0.019888 42 0.111708 108 
790000000 791000000 0.014126 38 26.1234 0.011927 33 0.019884 42 0.111636 108 
