benchmark,solver,ratio,median,min,max,tot,avg,k=1,k=2,k=3,k=1,k=2,k=3,k=1,k=2,k=3
1,KdTree,1.0,6.02774,6.02774,6.02774,6.02774,6.02774,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,KdTree,0.1,1.03804,0.442655,2.97701,12.8727,1.28727,"[[0.059377, 0.112351, 0.510303], [6.01764, 6.19568, 10.1267], [0.177599, 0.34588, 1.26564, 31.2935], [1.9488, 2.25448, 5.06021, 682.267]]"
1,KdTree,0.01,0.127096,0.0499503,1.78873,25.2625,0.252624,"[[0.0638853, 0.115408, 0.519237, 30.9796], [5.23965, 5.67169, 13.7922, 1748.35], [0.178035, 0.34802, 1.28057], [1.43619, 1.71656, 4.48439, 497.118]]"
1,KdTree,0.001,0.0120187,0.00486567,1.698,32.8127,0.0328122,"[[0.0623723, 0.11409, 0.519585, 30.6489], [4.88205, 5.13062, 10.3338], [0.177919, 0.347801, 1.27801, 31.3767], [1.73192, 1.94874, 4.15399, 595.551]]"
1,KdTree,0.0001,0.002683,0.00112933,2.43179,52.7292,0.00527242,"[[0.06178, 0.114157, 0.520873], [7.9332, 8.40053, 15.4051], [0.17816, 0.348316, 1.27801], [2.13118, 2.39791, 4.81395]]"
