1.in 8.84998 25.5182 alpha: 40
distance ratio: 0
input box: (1, 0, 0, )  (100000, 100000, 100000, ) 
query box: (1, 0, 0, )  (100000, 100000, 100000, ) 
0 1000000 0.011293 17 15.5325 0.198261 463 0.215382 475 0.426272 554 
10000000 11000000 0.019647 28 20.292 0.626279 1307 0.701076 1320 0.971547 1418 
20000000 21000000 0.030386 28 21.0047 0.578869 1155 0.643551 1171 0.891445 1279 
30000000 31000000 0.018431 30 21.4369 0.453841 934 0.485282 953 0.748554 1061 
40000000 41000000 0.01569 33 22.1391 0.488959 1003 0.512993 1022 0.787116 1124 
50000000 51000000 0.013296 35 22.8849 0.52226 1050 0.542891 1068 0.831252 1196 
60000000 61000000 0.016095 36 23.742 0.520269 1047 0.541983 1065 0.821786 1194 
70000000 71000000 0.020032 36 23.8886 0.446243 869 0.468885 888 0.751301 1030 
80000000 81000000 0.012549 36 24.1185 0.417728 804 0.440072 820 0.714048 961 
90000000 91000000 0.016606 37 24.3124 0.338495 659 0.358579 675 0.591685 811 
100000000 101000000 0.011535 37 24.5917 0.297689 586 0.315153 600 0.531077 721 
110000000 111000000 0.01596 37 24.4957 0.273908 548 0.293397 564 0.519618 693 
120000000 121000000 0.013829 37 24.1721 0.243659 497 0.262281 512 0.480999 640 
130000000 131000000 0.011955 37 23.4621 0.200662 425 0.217905 440 0.394151 548 
140000000 141000000 0.011844 37 23.6425 0.194533 412 0.210311 427 0.386221 534 
150000000 151000000 0.015128 37 23.8412 0.093397 208 0.106091 222 0.340995 501 
160000000 161000000 0.014453 38 24.047 0.061346 133 0.0719 143 0.190826 221 
170000000 171000000 0.015358 40 24.2187 0.040363 89 0.05117 100 0.163926 179 
180000000 181000000 0.01245 40 24.3735 0.031848 73 0.042415 84 0.151749 161 
190000000 191000000 0.014265 40 24.5342 0.027011 64 0.03662 74 0.139067 147 
200000000 201000000 0.013454 40 24.6805 0.024197 57 0.034014 68 0.13738 142 
210000000 211000000 0.01739 41 24.7496 0.024321 58 0.034147 68 0.137476 143 
220000000 221000000 0.016198 41 24.8846 0.020394 50 0.029684 60 0.129767 132 
230000000 231000000 0.016413 41 24.9619 0.020144 50 0.02934 60 0.129494 131 
240000000 241000000 0.015182 41 25.068 0.019389 48 0.028505 59 0.128805 131 
250000000 251000000 0.014603 41 25.1545 0.017568 45 0.026723 56 0.125758 128 
260000000 261000000 0.017146 41 25.2471 0.01711 45 0.026184 55 0.125543 128 
270000000 271000000 0.015864 41 25.3038 0.017034 44 0.026098 55 0.126291 129 
280000000 281000000 0.01373 42 25.2766 0.016174 42 0.025162 52 0.124414 125 
290000000 291000000 0.014053 42 25.3669 0.016013 42 0.025081 52 0.124413 125 
300000000 301000000 0.016754 42 25.4589 0.015964 42 0.024994 52 0.12431 125 
310000000 311000000 0.01304 44 25.5498 0.015967 42 0.024965 52 0.124181 125 
320000000 321000000 0.015162 44 25.6085 0.015838 42 0.024846 52 0.124035 125 
330000000 331000000 0.014954 44 25.6914 0.015548 41 0.024606 52 0.12344 124 
340000000 341000000 0.017924 44 25.7631 0.015198 41 0.024192 51 0.123168 123 
350000000 351000000 0.011541 44 25.8179 0.014598 40 0.023676 50 0.121951 122 
360000000 361000000 0.018638 44 25.8912 0.014325 39 0.023391 50 0.122014 122 
370000000 371000000 0.014371 44 25.9604 0.01434 39 0.02331 49 0.122288 122 
380000000 381000000 0.01411 44 26.0193 0.014245 39 0.023257 49 0.12215 122 
390000000 391000000 0.022064 45 26.0758 0.014019 39 0.023148 49 0.121424 121 
400000000 401000000 0.019129 45 26.0937 0.013318 38 0.022404 48 0.120497 121 
410000000 411000000 0.014211 45 26.1476 0.013288 38 0.022309 48 0.12026 120 
420000000 421000000 0.014481 45 26.205 0.013118 37 0.022029 48 0.119458 119 
430000000 431000000 0.01383 45 26.2645 0.01304 37 0.021892 47 0.118948 119 
440000000 441000000 0.016059 45 26.3244 0.013008 37 0.021874 47 0.118932 119 
450000000 451000000 0.014028 45 26.3503 0.012928 37 0.02192 47 0.118834 119 
460000000 461000000 0.013036 45 26.4003 0.012896 37 0.021708 47 0.118898 119 
470000000 471000000 0.01294 45 26.4496 0.012993 37 0.021733 47 0.118559 119 
480000000 481000000 0.015937 45 26.5022 0.012795 37 0.021541 47 0.118597 118 
490000000 491000000 0.015153 45 26.551 0.012764 37 0.021551 47 0.118686 118 
500000000 501000000 0.012465 45 26.6016 0.012729 37 0.021537 47 0.118673 118 
510000000 511000000 0.013955 45 26.6403 0.012745 37 0.021614 47 0.118957 119 
520000000 521000000 0.014437 45 26.6885 0.012651 36 0.021434 47 0.118621 118 
530000000 531000000 0.013463 45 26.7234 0.012645 36 0.021315 46 0.118551 118 
540000000 541000000 0.013813 43 26.7637 0.012592 36 0.021267 46 0.118707 118 
550000000 551000000 0.012965 44 26.8039 0.012564 36 0.021192 46 0.118103 118 
560000000 561000000 0.014696 44 26.846 0.012494 36 0.021107 46 0.118036 118 
570000000 571000000 0.011587 44 26.8737 0.012519 36 0.021069 46 0.118093 117 
580000000 581000000 0.013024 44 26.9109 0.01247 36 0.02099 46 0.117595 117 
590000000 591000000 0.011305 44 26.946 0.012512 36 0.021049 46 0.117524 116 
600000000 601000000 0.016726 44 26.9773 0.012531 36 0.020961 46 0.117194 116 
610000000 611000000 0.013961 44 27.0106 0.012489 36 0.02094 46 0.117073 116 
620000000 621000000 0.014425 44 27.0291 0.012422 36 0.020927 46 0.11716 116 
630000000 631000000 0.014379 44 27.0603 0.012484 36 0.020895 46 0.116923 116 
640000000 641000000 0.014192 44 27.0737 0.012474 36 0.020909 46 0.117013 116 
650000000 651000000 0.013683 44 27.104 0.01246 36 0.020855 46 0.11696 116 
660000000 661000000 0.014844 44 27.1389 0.012504 36 0.020899 46 0.116678 115 
670000000 671000000 0.011578 44 27.171 0.012508 36 0.02096 46 0.116782 115 
680000000 681000000 0.013427 44 27.2029 0.012505 36 0.020985 46 0.116483 115 
690000000 691000000 0.016144 44 27.2351 0.012553 36 0.020979 46 0.116173 115 
700000000 701000000 0.014592 44 27.2604 0.012558 36 0.020935 46 0.116234 115 
710000000 711000000 0.01307 44 27.2924 0.012552 36 0.020906 46 0.11587 114 
720000000 721000000 0.014632 44 27.3196 0.012546 36 0.020925 45 0.115617 114 
730000000 731000000 0.013384 44 27.3313 0.012528 36 0.020946 45 0.115459 114 
740000000 741000000 0.015251 44 27.353 0.012625 36 0.021032 45 0.115325 113 
750000000 751000000 0.011688 45 27.3724 0.012603 36 0.020989 45 0.115216 113 
760000000 761000000 0.013705 45 27.3987 0.012613 36 0.020973 45 0.114952 113 
770000000 771000000 0.014222 45 27.4248 0.012622 36 0.020998 45 0.115099 113 
780000000 781000000 0.013292 45 27.4509 0.012627 36 0.020953 45 0.114942 113 
790000000 791000000 0.014114 45 27.4731 0.012564 36 0.02097 45 0.114731 113 
800000000 801000000 0.012819 45 27.4952 0.012591 36 0.021001 45 0.114826 113 
810000000 811000000 0.015075 45 27.5189 0.012554 36 0.020949 45 0.114894 113 
820000000 821000000 0.016311 45 27.5403 0.012581 36 0.020942 45 0.114849 113 
830000000 831000000 0.014237 45 27.5687 0.012606 36 0.020968 45 0.114621 113 
840000000 841000000 0.014538 45 27.5874 0.0126 36 0.020897 45 0.114669 113 
850000000 851000000 0.016482 45 27.6119 0.012578 36 0.020933 45 0.114694 113 
860000000 861000000 0.016363 45 27.6266 0.012616 36 0.020871 45 0.114549 113 
870000000 871000000 0.016983 45 27.6461 0.012621 36 0.020839 45 0.114656 113 
880000000 881000000 0.015038 45 27.6694 0.012615 36 0.020867 45 0.114385 113 
890000000 891000000 0.013033 45 27.691 0.012589 36 0.020843 45 0.114236 113 
900000000 901000000 0.015131 45 27.7079 0.012636 36 0.020867 45 0.114381 113 
910000000 911000000 0.01416 45 27.733 0.012576 36 0.020827 45 0.114248 113 
920000000 921000000 0.020862 45 27.7524 0.012617 36 0.020897 45 0.113982 113 
930000000 931000000 0.012763 45 27.7768 0.012617 36 0.020943 45 0.114065 112 
940000000 941000000 0.022109 45 27.7933 0.012599 36 0.020961 45 0.113807 112 
950000000 951000000 0.01528 45 27.809 0.012577 36 0.020884 45 0.113788 112 
960000000 961000000 0.014621 45 27.8322 0.012614 36 0.020856 45 0.113382 112 
970000000 971000000 0.022717 45 27.8545 0.012617 36 0.020826 45 0.11367 112 
980000000 981000000 0.013244 45 27.878 0.012581 36 0.020872 45 0.113585 112 
990000000 991000000 0.012544 45 27.8927 0.012646 36 0.020865 45 0.113476 112 
distance ratio: 10
input box: (1, 0, 0, )  (100000, 100000, 100000, ) 
query box: (999991, 1000000, 1000000, )  (1099990, 1100000, 1100000, ) 
0 1000000 0.004784 17 15.5325 0.123485 316 0.130754 327 0.299311 422 
10000000 11000000 0.00991 28 20.292 1.35759 2648 1.42988 2679 1.73909 2840 
20000000 21000000 0.010235 28 21.0047 1.28729 2496 1.36789 2525 1.77455 2653 
30000000 31000000 0.018874 30 21.4369 1.01286 2310 1.07988 2321 1.39734 2434 
40000000 41000000 0.015663 33 22.1391 1.00833 2310 1.07391 2321 1.39606 2434 
50000000 51000000 0.014995 35 22.8849 1.00879 2310 1.06915 2321 1.39693 2434 
60000000 61000000 0.014262 36 23.742 1.00742 2310 1.06344 2321 1.39579 2434 
70000000 71000000 0.018993 36 23.8886 0.061872 185 0.067548 192 0.202047 312 
80000000 81000000 0.011958 36 24.1185 0.061947 185 0.067756 192 0.202404 312 
90000000 91000000 0.017417 37 24.3124 0.06202 185 0.067668 192 0.202385 312 
100000000 101000000 0.012889 37 24.5917 0.009356 37 0.011847 42 0.048165 95 
